,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,lat,lon,total_fires,sum_fire_size,total_fires_current,sum_fire_size_current,norm_vintage,norm_variety_numerical,norm_price,norm_points,norm_total_fires,norm_sum_fire_size,norm_total_fires_current,norm_sum_fire_size_current,mean_temp,mean_rain,norm_temp,norm_rain,ratings,reviews
5019,5019,US,"Straightforward Pinot Noir scents of red fruit, deep raspberry, fennel and menthol make for an uncomplicated but alluring nose on this wine from an historic vineyard. The  palate ranges widely, soft and expressive with pomegranate, tart raspberry and a touch of clove.",Sierra Madre Vineyard,88,61.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2012 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Testarossa,7,440,2012,37.3923372,-121.4896682,325,2249.3900000000053,59,472.82000000000005,0.010416666666666666,0.6267806267806267,0.02781917536015897,0.08080808080808081,0.7254464285714286,0.008806963224676854,0.13169642857142858,0.0018512167084817227,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,18.0
5022,5022,US,"Based on a blend from the era of Charlemagne, Jim Clendenen's annual combination of 50% Pinot Gris, 40% Pinot Blanc and 10% Aligoté aged in all new oak shows intriguing smoked stone fruit, sea salt, buttered toast with orange marmalade and a touch of crème brûlée on the delicious nose. The palate offers burnt lemon peels, Marcona almond paste and a touch of buttercream.",Hildegard,94,35.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Au Bon Climat 2014 Hildegard White (Santa Maria Valley),White Blend,Au Bon Climat,7,690,2014,37.3923372,-121.4896682,255,1295.6099999999985,78,254.02,0.011408730158730158,0.9829059829059827,0.01490312965722802,0.1414141414141414,0.5691964285714286,0.0050726595314834425,0.17410714285714285,0.000994556212276399,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.0,55.0
5026,5026,US,"Richness and depth meet vibrancy and precision in this multi-layered and multi-faceted wine. The aroma combines mild spices with gentle red fruits. Flavors go deeper to black cherry and cinnamon, while a broad, gentle texture with mild tannins seems to fill the mouth. Best after 2021.",Akiko's Cuvée,94,72.0,California,Sonoma Coast,Sonoma,Jim Gordon,@gordone_cellars,Freeman 2014 Akiko's Cuvée Pinot Noir (Sonoma Coast),Pinot Noir,Freeman,7,440,2014,38.29331315,-122.469385870353,247,1453.0800000000006,136,651.0700000000003,0.011408730158730158,0.6267806267806267,0.033283656234475906,0.1414141414141414,0.5513392857142857,0.0056891966811061755,0.3035714285714285,0.002549113113639853,63.720922202435,19.575899600055216,0.2815703379433626,0.15419195074901304,5.0,22.0
5035,5035,US,"A bit weak on the nose, this shows more cement and mineral notes than fruit, though peach and red apple do arise with patience. The light red-fruit character shows on the palate, as does orange rind, orange blossom and a decently chalky grip.",Heart Note,85,27.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,LXV 2015 Heart Note Rosé (Paso Robles),Rosé,LXV,7,492,2015,37.050096,-121.9905908,146,95.25999999999998,150,863.38,0.011904761904761904,0.7008547008547008,0.01092896174863388,0.0505050505050505,0.32589285714285715,0.0003729683677720249,0.3348214285714285,0.0033803635247429235,60.220293598703,12.206210768346615,0.22663345877185834,0.07436867783773543,4.5,209.0
5037,5037,US,"There's an abundance of ripeness and tropicality on the nose of this bottling, with aromas of apple-pear custard, mango, banana, yellow melon and even a touch of caramel. A strong upfront acidity flattens quickly into somewhat overpowering bubblegum and apple flavors.",Reserve,85,22.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Villa San Juliette 2014 Reserve Pinot Gris (Paso Robles),Pinot Gris,Villa San Juliette,7,436,2014,37.050096,-121.9905908,224,614.9100000000012,146,95.25999999999998,0.011408730158730158,0.6210826210826211,0.008445106805762544,0.0505050505050505,0.5,0.002407537046259672,0.32589285714285715,0.0003729683677720249,61.06730250929001,23.084720654271003,0.2399259360510814,0.1921970262689476,4.5,62.0
5040,5040,US,"Lemon shave ice and hints of white peach make for crisp, clean, and pinpoint precision on the nose, which trends toward ripe with a butter element in the background. The palate shows citrus energy, from salty lemons to lime zest, with a touch of browned butter and cream throughout the sip.",Baja-Ha,89,30.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Rendarrio Vineyards 2013 Baja-Ha Chardonnay (Santa Lucia Highlands),Chardonnay,Rendarrio Vineyards,7,125,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.17806267806267806,0.012419274714356679,0.09090909090909093,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0,5.0,4.0
5044,5044,US,"Savory touches of herb-crusted poultry, leather and turned earth show on the nose of this bottling from East Paso. Dried red fruit, rich leather and smoked pork elements and a touch of coffee on the finish show on the palate, where the tannins are a touch firm right now.",Di Domenico,89,31.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Le Vigne 2013 Di Domenico Sangiovese (Paso Robles),Sangiovese,Le Vigne,7,506,2013,37.050096,-121.9905908,171,324.6700000000003,224,614.9100000000012,0.010912698412698412,0.7207977207977208,0.012916045702930949,0.09090909090909093,0.38169642857142855,0.0012711698505620767,0.5,0.002407537046259672,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.5,87.0
5047,5047,US,"One of the annual blends from the historic West Paso winery, this mix of 55% Grenache, 30% Syrah, 10% Counoise and 5% Mourvèdre shows black cherry extract, elderberries, concentrated rose petals, marjoram leaf and a gamy touch of bloody organ meat on the nose. The flavors prove more slate-driven, with a bit of bacon fat and crushed herbs.",Côtes de Tablas Estate Grown & Bottled,89,35.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Tablas Creek 2013 Côtes de Tablas Estate Grown & Bottled Red (Paso Robles),Rhône-style Red Blend,Tablas Creek,7,475,2013,37.050096,-121.9905908,171,324.6700000000003,224,614.9100000000012,0.010912698412698412,0.6766381766381766,0.01490312965722802,0.09090909090909093,0.38169642857142855,0.0012711698505620767,0.5,0.002407537046259672,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,236.0
5049,5049,US,"Ripe, muscular wine, with a full throttle nose rich with jammy black fruits. Firm structure, smooth tannins, and a chocolaty finish make this an appealing, consumer-friendly style.",Reserve,88,25.0,California,Napa Valley,Napa,Paul Gregutt,@paulgwine ,Stonehedge 1997 Reserve Zinfandel (Napa Valley),Zinfandel,Stonehedge,7,702,1997,38.2971367,-122.28552930000001,0,0.0,0,0.0,0.002976190476190476,1.0,0.009935419771485344,0.08080808080808081,0.0,0.0,0.0,0.0,62.678537376621506,18.60535917828775,0.2652117419001048,0.1436797412477321,4.5,124.0
5053,5053,US,"From the only estate in Sonoma County growing the variety, this full-bodied white was aged in a combination of neutral French oak and stainless steel. Sly on the nose, it opens slowly with a whiff of sour apple and a squeeze of lemon, an intensity of savory dill and white pepper at its core.",Estate Grown,91,26.0,California,Sonoma Mountain,Sonoma,Virginie Boone,@vboone,Belden Barns 2013 Estate Grown Grüner Veltliner (Sonoma Mountain),Grüner Veltliner,Belden Barns,7,238,2013,38.29621270000001,-122.26035800000001,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.33903133903133903,0.010432190760059612,0.1111111111111111,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,5.0,20.0
5056,5056,US,"The first Pinot Noir release from this producer, this is a velvety-smooth, exotic and charming wine, light on the palate despite a concentration of ripe, rich fruit. Kirsch, cherry, raspberry and cinnamon combine to make the wine invitingly lush and plush.",Bacigalupi Vineyard,91,65.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Eleven Eleven 2012 Bacigalupi Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Eleven Eleven,7,440,2012,38.7076812,-122.04802659999999,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.6267806267806267,0.02980625931445604,0.1111111111111111,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,61.45320052615551,22.547590014212645,0.24598200058259498,0.18637920591730495,4.5,29.0
5059,5059,US,"Cinnamon spice and pomegranate fruit give a soft touch to minerally driven aromas of black slate and wet cement on the nose of this block-designated (and trademarked!) wine. The wine's tannic grip and tartness are apparent on the texturally distinct palate before raspberry, hibiscus and rose petal flavors settle into a long, rich finish.",Block 8 Bien Nacido Vineyard,94,62.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Foxen 2013 Block 8 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Foxen,7,440,2013,37.3923372,-121.4896682,59,472.82000000000005,255,1295.6099999999985,0.010912698412698412,0.6267806267806267,0.02831594634873324,0.1414141414141414,0.13169642857142858,0.0018512167084817227,0.5691964285714286,0.0050726595314834425,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,150.0
5064,5064,US,"From another vintage of Billy Wathen home runs comes this bottling from friend Rick Longoria's vineyard. It shows bramble berries, elderberries, sagebrush juniper and roasting herbs on the nose. Layers of thyme and dried oregano decorate the raspberry juice and pencil-lead palate.",Fe Ciega Vineyard,94,66.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Foxen 2013 Fe Ciega Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Foxen,7,440,2013,40.125133399999996,-122.20155290000001,128,1061.1899999999996,179,12750.040000000017,0.010912698412698412,0.6267806267806267,0.030303030303030307,0.1414141414141414,0.2857142857142857,0.0041548425592693155,0.39955357142857145,0.0499198153246697,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,150.0
5065,5065,US,"An intricately layered nose of sagebrush, blood, pencil lead, soy, beef jerky, lilac, violet, lavender and tight cranberries shows on this stunning wine from the historic vineyard. The palate offers rounded red fruits and cherry tomatoes that tighten around a sagebrush core, bolstered by lots of oregano, black pepper, dried basil and eucalyptus.",Bien Nacido Vineyard,94,41.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Kynsi 2012 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Kynsi,7,440,2012,37.3923372,-121.4896682,325,2249.3900000000053,59,472.82000000000005,0.010416666666666666,0.6267806267806267,0.017883755588673618,0.1414141414141414,0.7254464285714286,0.008806963224676854,0.13169642857142858,0.0018512167084817227,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,80.0
5066,5066,US,"This wine's incredibly distinct nose of pure fruit shows plump raspberries alongside delicate grapeseed, a pinch of baking spice and a whiff of yeast. Though the wine is light in color and frame, the palate shows lots of earth, tobacco smoke, cherry pits, bouquet garni and rosemary, with refreshing wild berry fruit.",Will's Cabin Vineyard,94,65.0,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,@mattkettmann,Thomas Fogarty 2012 Will's Cabin Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Thomas Fogarty,7,440,2012,38.24690555,-121.971724216502,202,1756.3799999999967,122,1339.7799999999984,0.010416666666666666,0.6267806267806267,0.02980625931445604,0.1414141414141414,0.4508928571428572,0.006876697268396262,0.2723214285714285,0.005245596890338053,58.286968482536004,27.139995369317475,0.19629295130046587,0.2361209025276837,4.0,205.0
5067,5067,US,"From one of the winery's two estate vineyards, Harper's is dense and oaky, with bittersweet chocolate, dark cherry and black tea twisted around a layer of thick, dense tannins. Dried herbs and a subtle squeeze of tangerine provide savory and exotic character, while the finish is velvety and sublime.",Harper's Rest Estate Grown,94,78.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Arista 2013 Harper's Rest Estate Grown Pinot Noir (Russian River Valley),Pinot Noir,Arista,7,440,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.6267806267806267,0.03626428216592152,0.1414141414141414,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.5,163.0
5076,5076,US,"Tart but full cranberry aromas meld with sagebrush and cardamom on the nose of this bottling from an increasingly popular vineyard in this appellation. Baking spice and dried ginger mark the palate, which is acid-driven and lively, accenting its core of raspberry and pencil lead flavors.",Tondre's Grapefield,91,44.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Silver Mountain 2013 Tondre's Grapefield Pinot Noir (Santa Lucia Highlands),Pinot Noir,Silver Mountain,7,440,2013,38.82549575,-121.187712140294,164,608.6900000000004,305,1050.159999999999,0.010912698412698412,0.6267806267806267,0.019374068554396426,0.1111111111111111,0.36607142857142855,0.0023831840833419484,0.6808035714285714,0.004111657160397537,58.685721632117,5.340117779415056,0.2025507569912592,0.0,4.0,1.0
5077,5077,US,"This richly dense and full-bodied wine from a famous site offers grippy tannin and toasted oak, complementing spicy fruit highlights of dark cherry accented with vanilla.",Morisoli Vineyard,91,125.0,California,Rutherford,Napa,Virginie Boone,@vboone,Amici 2013 Morisoli Vineyard Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Amici,7,80,2013,40.5997415,-123.89977340000002,52,35.080000000000005,84,393.0199999999999,0.010912698412698412,0.11396011396011395,0.05961251862891208,0.1111111111111111,0.11607142857142858,0.00013734757864206,0.1875,0.001538778373942486,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,3.5,400.0
5078,5078,US,"Made from 80% Syrah, 15% Grenache and 5% Riesling, this magenta-hued wine shows exuberant orange blossom and cherry flavors buoyed by moderate acidity and seaspray-like freshness. It finishes rich and fruity, bringing a creamsicle in summer to mind.",Rosé of,91,18.0,California,Santa Ynez Valley,Central Coast,Virginie Boone,@vboone,Ampelos 2016 Rosé of Syrah (Santa Ynez Valley),Syrah,Ampelos,7,560,2016,35.2827525,-120.6596156,109,2711.550000000001,0,0.0,0.01240079365079365,0.7977207977207977,0.006458022851465474,0.1111111111111111,0.24330357142857145,0.010616443183206328,0.0,0.0,59.01039204728901,28.727543959283942,0.2076459502802164,0.25331610944219696,4.5,32.0
5083,5083,US,"From one of the appellation's marquee vineyards, this white shines in a petrol-y barrel essence, which should integrate well and add complexity over time. Yellow apple skin, anise and honey paint the rest of the picture, around a medium-strength body and texture, finishing off in sizzling minerality. Cellar through 2018.",Rochioli Vineyard,90,54.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Longboard 2013 Rochioli Vineyard Chardonnay (Russian River Valley),Chardonnay,Longboard,7,125,2013,38.7076812,-122.04802659999999,122,1339.7799999999984,247,1453.0800000000006,0.010912698412698412,0.17806267806267806,0.024341778440139097,0.101010101010101,0.2723214285714285,0.005245596890338053,0.5513392857142857,0.0056891966811061755,61.338887460473,5.535779391748136,0.24418803618704926,0.002119268619907665,4.0,63.0
